"soil";"prof_super";"prof_infer";"bd";"oc";"ph";"clay";"silt";"sand";"crs_name";"crs_code";"X";"Y"
"ByersA03";0;45;1,0602;2,47;4,88;11;7;82;"south pole stereographic";"ESRI:102021";-2722218,489;1502345,724
"ByersA04";30;48;NA;0,51;7,16;18;34;48;"south pole stereographic";"ESRI:102021";-2722227,575;1502212,217
"ByersA04";0;8;NA;0,73;6,52;10;14;76;"south pole stereographic";"ESRI:102021";-2722227,575;1502212,217
"ByersA04";20;30;NA;1,39;6,44;16;27;57;"south pole stereographic";"ESRI:102021";-2722227,575;1502212,217
"ByersA04";12;20;1,4304;1,6;6,23;14;18;68;"south pole stereographic";"ESRI:102021";-2722227,575;1502212,217
"ByersA04";8;12;NA;1,75;6,04;7;8;85;"south pole stereographic";"ESRI:102021";-2722227,575;1502212,217
"ByersA05";20;30;NA;0,45;5,74;29;40;31;"south pole stereographic";"ESRI:102021";-2722534,49;1502347,392
"ByersA05";15;20;NA;2,97;5,4;25;29;46;"south pole stereographic";"ESRI:102021";-2722534,49;1502347,392
"ByersA05";0;15;NA;8,17;5,43;20;25;55;"south pole stereographic";"ESRI:102021";-2722534,49;1502347,392
"ByersA06";50;70;NA;1,33;6,87;12;34;54;"south pole stereographic";"ESRI:102021";-2722442,463;1502357,251
"ByersA06";30;50;NA;1,49;6,45;11;22;67;"south pole stereographic";"ESRI:102021";-2722442,463;1502357,251
"ByersA06";15;25;NA;4,46;5,4;20;23;57;"south pole stereographic";"ESRI:102021";-2722442,463;1502357,251
"ByersA06";10;15;NA;5,94;5,41;18;25;57;"south pole stereographic";"ESRI:102021";-2722442,463;1502357,251
"ByersA06";25;30;NA;6,01;5,55;20;23;57;"south pole stereographic";"ESRI:102021";-2722442,463;1502357,251
"ByersA06";0;10;NA;7,98;4,99;17;26;57;"south pole stereographic";"ESRI:102021";-2722442,463;1502357,251
"ByersA07";5;12;NA;2,44;7,44;12;17;71;"south pole stereographic";"ESRI:102021";-2722392,572;1502201,759
"ByersA07";25;30;NA;3,75;7,24;13;20;67;"south pole stereographic";"ESRI:102021";-2722392,572;1502201,759
"ByersA07";0;5;NA;4,31;7,25;14;19;67;"south pole stereographic";"ESRI:102021";-2722392,572;1502201,759
"ByersA07";12;20;NA;4,88;5,98;14;12;74;"south pole stereographic";"ESRI:102021";-2722392,572;1502201,759
"ByersA08";20;32;NA;1,17;4,54;6;3;91;"south pole stereographic";"ESRI:102021";-2722223,948;1501987,601
"ByersA08";70;90;NA;6,48;5,25;16;22;62;"south pole stereographic";"ESRI:102021";-2722223,948;1501987,601
"ByersA08";50;70;NA;7,14;5,14;19;18;63;"south pole stereographic";"ESRI:102021";-2722223,948;1501987,601
"ByersA08";0;8;NA;13,49;5,46;20;18;62;"south pole stereographic";"ESRI:102021";-2722223,948;1501987,601
"ByersA08";32;50;NA;14,21;5,04;17;24;59;"south pole stereographic";"ESRI:102021";-2722223,948;1501987,601
"ByersA08";8;20;NA;20,62;4,99;44;16;40;"south pole stereographic";"ESRI:102021";-2722223,948;1501987,601
"ByersA09";10;20;NA;0,3;6,28;6;5;89;"south pole stereographic";"ESRI:102021";-2722537,208;1503449,479
"ByersA09";3;10;NA;0,37;6,07;7;12;81;"south pole stereographic";"ESRI:102021";-2722537,208;1503449,479
"ByersA09";0;3;NA;0,59;5,19;8;7;85;"south pole stereographic";"ESRI:102021";-2722537,208;1503449,479
"ByersA09";20;30;NA;0,82;6,25;8;5;87;"south pole stereographic";"ESRI:102021";-2722537,208;1503449,479
"ByersA09";30;40;NA;0,82;6,29;8;7;85;"south pole stereographic";"ESRI:102021";-2722537,208;1503449,479
"ByersA09";40;50;NA;0,96;6,22;6;4;90;"south pole stereographic";"ESRI:102021";-2722537,208;1503449,479
"ByersA09";50;70;NA;11,14;5,94;10;5;85;"south pole stereographic";"ESRI:102021";-2722537,208;1503449,479
"ByersA10";20;30;NA;0,23;7,18;26;23;51;"south pole stereographic";"ESRI:102021";-2724471,472;1503647,117
"ByersA10";10;20;NA;0,38;7,14;24;26;50;"south pole stereographic";"ESRI:102021";-2724471,472;1503647,117
"ByersA10";0;10;NA;0,45;6,82;19;20;61;"south pole stereographic";"ESRI:102021";-2724471,472;1503647,117
"ByersA11";30;40;NA;0,51;7,19;12;17;71;"south pole stereographic";"ESRI:102021";-2725159,203;1503335,979
"ByersA11";20;30;NA;0,66;7,29;12;18;70;"south pole stereographic";"ESRI:102021";-2725159,203;1503335,979
"ByersA11";40;60;NA;0,73;7,36;16;20;64;"south pole stereographic";"ESRI:102021";-2725159,203;1503335,979
"ByersA11";0;8;1,1914;0,88;6,92;14;12;74;"south pole stereographic";"ESRI:102021";-2725159,203;1503335,979
"ByersA11";8;20;1,1984;1,02;6,57;14;11;75;"south pole stereographic";"ESRI:102021";-2725159,203;1503335,979
"ByersA12";30;40;NA;0,37;8,03;6;15;79;"south pole stereographic";"ESRI:102021";-2724780,224;1505507,129
"ByersA12";40;45;NA;0,37;8,07;8;16;76;"south pole stereographic";"ESRI:102021";-2724780,224;1505507,129
"ByersA12";0;8;1,4602;0,37;7,89;7;15;78;"south pole stereographic";"ESRI:102021";-2724780,224;1505507,129
"ByersA12";20;30;NA;0,44;7,6;9;21;70;"south pole stereographic";"ESRI:102021";-2724780,224;1505507,129
"ByersA12";8;20;1,4426;0,51;7,89;8;15;77;"south pole stereographic";"ESRI:102021";-2724780,224;1505507,129
"ByersA13";10;20;1,1238;0,23;6,67;15;8;77;"south pole stereographic";"ESRI:102021";-2726848,69;1502770,238
"ByersA13";0;10;1,2886;2,7;5,42;16;12;72;"south pole stereographic";"ESRI:102021";-2726848,69;1502770,238
"ByersA14";30;80;NA;0,45;6,44;14;9;77;"south pole stereographic";"ESRI:102021";-2726486,967;1502827,306
"ByersA14";20;30;NA;0,6;6,59;11;4;85;"south pole stereographic";"ESRI:102021";-2726486,967;1502827,306
"ByersA14";10;20;NA;0,9;5,82;18;10;72;"south pole stereographic";"ESRI:102021";-2726486,967;1502827,306
"ByersA14";0;10;NA;1,87;5,56;24;14;62;"south pole stereographic";"ESRI:102021";-2726486,967;1502827,306
"ByersA15";10;15;1,092;1,65;4,45;11;18;71;"south pole stereographic";"ESRI:102021";-2726628,428;1502593,86
"ByersA15";3;10;0,6426;2,03;4,82;12;10;78;"south pole stereographic";"ESRI:102021";-2726628,428;1502593,86
"ByersA16";15;25;NA;1,75;5,82;10;9;81;"south pole stereographic";"ESRI:102021";-2723069,14;1503295,344
"ByersA16";25;40;NA;1,75;6,62;9;9;82;"south pole stereographic";"ESRI:102021";-2723069,14;1503295,344
"ByersA16";5;15;1,433;2,4;6;8;6;86;"south pole stereographic";"ESRI:102021";-2723069,14;1503295,344
"ByersA16";0;5;NA;9,18;5,13;15;18;67;"south pole stereographic";"ESRI:102021";-2723069,14;1503295,344
"ByersA17";40;60;NA;0,22;5,41;8;9;83;"south pole stereographic";"ESRI:102021";-2722727,294;1502980,193
"ByersA17";20;40;NA;0,67;5,06;10;15;75;"south pole stereographic";"ESRI:102021";-2722727,294;1502980,193
"ByersA17";10;20;1,3702;1,11;4,78;13;20;67;"south pole stereographic";"ESRI:102021";-2722727,294;1502980,193
"ByersA17";0;5;NA;1,11;4,91;11;13;76;"south pole stereographic";"ESRI:102021";-2722727,294;1502980,193
"ByersA18";12;25;NA;0,6;5,48;14;13;73;"south pole stereographic";"ESRI:102021";-2722664,072;1502704,675
"ByersA18";45;45;NA;0,75;6,1;18;18;64;"south pole stereographic";"ESRI:102021";-2722664,072;1502704,675
"ByersA18";25;40;NA;0,75;5,51;18;19;63;"south pole stereographic";"ESRI:102021";-2722664,072;1502704,675
"ByersA18";3;12;NA;1,13;5,23;12;10;78;"south pole stereographic";"ESRI:102021";-2722664,072;1502704,675
"ByersA18";0;3;0,3388;12,37;5,21;22;9;69;"south pole stereographic";"ESRI:102021";-2722664,072;1502704,675
"ByersA19";0;5;NA;1,89;5,47;12;12;76;"south pole stereographic";"ESRI:102021";-2722262,235;1502415,864
"ByersA19";5;20;1,2776;6,34;5,23;10;9;81;"south pole stereographic";"ESRI:102021";-2722262,235;1502415,864
"ByersA20";15;20;NA;0,8;4,9;7;3;90;"south pole stereographic";"ESRI:102021";-2721862,425;1502493,792
"ByersA20";40;80;NA;1,09;5,86;7;3;90;"south pole stereographic";"ESRI:102021";-2721862,425;1502493,792
"ByersA20";0;10;0,6654;1,75;4,79;10;8;82;"south pole stereographic";"ESRI:102021";-2721862,425;1502493,792
"ByersA20";10;15;NA;1,75;7,92;5;3;92;"south pole stereographic";"ESRI:102021";-2721862,425;1502493,792
"ByersA21";10;20;1,3566;1,11;6;6;12;82;"south pole stereographic";"ESRI:102021";-2721346,253;1507386,54
"ByersA21";0;10;1,071;1,71;6,16;8;27;65;"south pole stereographic";"ESRI:102021";-2721346,253;1507386,54
"ByersA22";0;12;NA;6,01;4,89;13;5;82;"south pole stereographic";"ESRI:102021";-2721585,711;1502690,995
"ByersA22";12;20;NA;8,91;4,95;15;4;81;"south pole stereographic";"ESRI:102021";-2721585,711;1502690,995
"ByersA23";0;20;1,1776;8,02;5,14;12;5;83;"south pole stereographic";"ESRI:102021";-2722187,975;1502674,29
"ByersA24";20;35;NA;0,45;7,76;4;10;86;"south pole stereographic";"ESRI:102021";-2723212,8;1500337,604
"ByersA24";10;20;1,3948;0,52;7,26;5;10;85;"south pole stereographic";"ESRI:102021";-2723212,8;1500337,604
"ByersA24";0;10;1,3704;1,04;5,2;8;15;77;"south pole stereographic";"ESRI:102021";-2723212,8;1500337,604
"ByersA25";5;15;NA;0,59;7,84;7;14;79;"south pole stereographic";"ESRI:102021";-2723211,373;1500338,062
"ByersA25";15;45;NA;0,74;7,51;6;9;85;"south pole stereographic";"ESRI:102021";-2723211,373;1500338,062
"ByersA25";0;5;1,2678;1,11;6,95;7;16;77;"south pole stereographic";"ESRI:102021";-2723211,373;1500338,062
"ByersA26";20;30;NA;0,38;5,15;48;35;17;"south pole stereographic";"ESRI:102021";-2723711,949;1501034,94
"ByersA26";0;12;NA;0,45;5,75;41;32;27;"south pole stereographic";"ESRI:102021";-2723711,949;1501034,94
"ByersA26";12;20;1,1678;0,52;5,66;45;38;17;"south pole stereographic";"ESRI:102021";-2723711,949;1501034,94
"ByersA26";30;50;NA;0,6;4,77;48;30;22;"south pole stereographic";"ESRI:102021";-2723711,949;1501034,94
"ByersA26";70;90;NA;0,67;3,42;45;36;19;"south pole stereographic";"ESRI:102021";-2723711,949;1501034,94
"ByersA26";50;70;NA;0,67;4,34;46;32;22;"south pole stereographic";"ESRI:102021";-2723711,949;1501034,94
"ByersA26";90;110;NA;0,75;2,84;42;36;22;"south pole stereographic";"ESRI:102021";-2723711,949;1501034,94
"ByersA27";30;40;NA;5,25;4,68;15;13;72;"south pole stereographic";"ESRI:102021";-2724264,913;1500397,231
"ByersA27";17;30;NA;6,94;5;12;16;72;"south pole stereographic";"ESRI:102021";-2724264,913;1500397,231
"ByersA27";0;12;NA;11,62;5,11;13;10;77;"south pole stereographic";"ESRI:102021";-2724264,913;1500397,231
"ByersA27";12;17;NA;11,62;5,13;12;8;80;"south pole stereographic";"ESRI:102021";-2724264,913;1500397,231
"ByersA28";30;40;NA;0,82;5,17;33;20;47;"south pole stereographic";"ESRI:102021";-2724265,371;1500398,657
"ByersA28";25;30;NA;1,2;5,17;12;14;74;"south pole stereographic";"ESRI:102021";-2724265,371;1500398,657
"ByersA28";10;15;NA;1,95;5,06;12;12;76;"south pole stereographic";"ESRI:102021";-2724265,371;1500398,657
"ByersA28";15;25;1,3308;2,4;5,2;12;9;79;"south pole stereographic";"ESRI:102021";-2724265,371;1500398,657
"ByersA28";5;10;NA;3;5,37;12;20;68;"south pole stereographic";"ESRI:102021";-2724265,371;1500398,657
"ByersA28";0;5;NA;6,75;5,13;15;13;72;"south pole stereographic";"ESRI:102021";-2724265,371;1500398,657
"ByersA29";40;50;NA;0,66;4,38;13;12;75;"south pole stereographic";"ESRI:102021";-2724308,435;1500233,78
"ByersA29";20;30;NA;1,31;4,18;16;23;61;"south pole stereographic";"ESRI:102021";-2724308,435;1500233,78
"ByersA29";12;20;NA;1,31;4,24;16;22;62;"south pole stereographic";"ESRI:102021";-2724308,435;1500233,78
"ByersA29";30;40;NA;1,53;4,28;11;17;72;"south pole stereographic";"ESRI:102021";-2724308,435;1500233,78
"ByersA29";3;12;NA;1,6;4,05;18;26;56;"south pole stereographic";"ESRI:102021";-2724308,435;1500233,78
"ByersA29";0;3;NA;3,86;3,87;18;15;67;"south pole stereographic";"ESRI:102021";-2724308,435;1500233,78
"ByersA30";40;50;NA;0,22;8,41;11;30;59;"south pole stereographic";"ESRI:102021";-2724707,033;1505776,869
"ByersA30";0;10;NA;0,44;7,79;8;46;46;"south pole stereographic";"ESRI:102021";-2724707,033;1505776,869
"ByersA30";20;40;NA;0,51;7,96;11;31;58;"south pole stereographic";"ESRI:102021";-2724707,033;1505776,869
"ByersA30";10;20;NA;0,51;7,79;9;43;48;"south pole stereographic";"ESRI:102021";-2724707,033;1505776,869
"ByersA31";0;10;NA;0,88;7,55;20;38;42;"south pole stereographic";"ESRI:102021";-2725153,713;1505457,344
"ByersA31";30;40;NA;1,46;7,08;12;24;64;"south pole stereographic";"ESRI:102021";-2725153,713;1505457,344
"ByersA31";20;30;NA;1,75;7,13;13;25;62;"south pole stereographic";"ESRI:102021";-2725153,713;1505457,344
"ByersA31";10;20;NA;2,33;7,18;11;30;59;"south pole stereographic";"ESRI:102021";-2725153,713;1505457,344
"ByersA32";15;30;NA;2,7;7,17;29;23;48;"south pole stereographic";"ESRI:102021";-2724960,496;1501495,744
"ByersA32";8;15;NA;3,08;7,21;24;21;55;"south pole stereographic";"ESRI:102021";-2724960,496;1501495,744
"ByersA32";0;8;NA;17,62;6,58;34;22;44;"south pole stereographic";"ESRI:102021";-2724960,496;1501495,744
"ByersA33";0;5;NA;0,38;7,22;16;14;70;"south pole stereographic";"ESRI:102021";-2725439,706;1501353,751
"ByersA33";5;13;NA;0,45;6,98;19;19;62;"south pole stereographic";"ESRI:102021";-2725439,706;1501353,751
"ByersA34";0;12;NA;0,37;7,76;4;19;77;"south pole stereographic";"ESRI:102021";-2724267,622;1499390,903
"ByersA35";30;40;NA;0,3;6,6;1;4;95;"south pole stereographic";"ESRI:102021";-2722744,032;1503804,804
"ByersA35";20;30;NA;0,37;6,97;5;7;88;"south pole stereographic";"ESRI:102021";-2722744,032;1503804,804
"ByersA35";5;20;NA;0,37;6,47;4;3;93;"south pole stereographic";"ESRI:102021";-2722744,032;1503804,804
"ByersA35";40;60;NA;0,52;6,46;4;9;87;"south pole stereographic";"ESRI:102021";-2722744,032;1503804,804
"ByersA35";0;5;NA;1,11;6,43;6;9;85;"south pole stereographic";"ESRI:102021";-2722744,032;1503804,804
"ByersA36";30;50;NA;0,45;7,62;8;35;57;"south pole stereographic";"ESRI:102021";-2723464,252;1504556,379
"ByersA36";20;30;NA;0,52;7,45;10;34;56;"south pole stereographic";"ESRI:102021";-2723464,252;1504556,379
"ByersA36";8;20;NA;1,33;7,28;10;32;58;"south pole stereographic";"ESRI:102021";-2723464,252;1504556,379
"ByersA36";0;8;NA;1,78;7,19;8;29;63;"south pole stereographic";"ESRI:102021";-2723464,252;1504556,379
"ByersA37";10;30;NA;2,08;6,85;9;19;72;"south pole stereographic";"ESRI:102021";-2721228,446;1508280,228
"ByersA37";0;10;NA;2,68;6,81;11;21;68;"south pole stereographic";"ESRI:102021";-2721228,446;1508280,228
"ByersJJ01";80;115;NA;0;3,69;3,6;31,1;65,3;"south pole stereographic";"ESRI:102021";-2724708,866;1504800,882
"ByersJJ01";43;80;NA;0;3,92;10,1;10,7;79,1;"south pole stereographic";"ESRI:102021";-2724708,866;1504800,882
"ByersJJ01";10;43;NA;0;4,14;28,9;16,2;54,9;"south pole stereographic";"ESRI:102021";-2724708,866;1504800,882
"ByersJJ01";0;10;NA;0,2;5;12,5;17,3;70,1;"south pole stereographic";"ESRI:102021";-2724708,866;1504800,882
"ByersJJ02";60;105;1,1996;0,16;7,59;32,6;48;19,3;"south pole stereographic";"ESRI:102021";-2724123,84;1504856,254
"ByersJJ02";10;40;1,2948;0,31;7,34;34,9;41;24,1;"south pole stereographic";"ESRI:102021";-2724123,84;1504856,254
"ByersJJ02";40;60;NA;0,39;7,72;27,5;41,5;31;"south pole stereographic";"ESRI:102021";-2724123,84;1504856,254
"ByersJJ02";0;10;1,2942;0,39;6,9;17,3;62,4;20,3;"south pole stereographic";"ESRI:102021";-2724123,84;1504856,254
"ByersJJ03";0;10;1,2746;0,23;6,91;17,4;4,5;78,1;"south pole stereographic";"ESRI:102021";-2725178,253;1505477,112
"ByersJJ03";10;70;1,2532;0,78;7,26;10,5;27,5;62;"south pole stereographic";"ESRI:102021";-2725178,253;1505477,112
"ByersJJ04";0;20;1,305;0,39;7,18;10,3;16,3;73,3;"south pole stereographic";"ESRI:102021";-2726022,52;1503316,428
"ByersJJ04";20;35;1,2634;0,62;7,69;16,1;16,1;67,8;"south pole stereographic";"ESRI:102021";-2726022,52;1503316,428
"ByersJJ05";30;45;1,293;0,16;8;15,6;13,4;71;"south pole stereographic";"ESRI:102021";-2724659,32;1505785,691
"ByersJJ05";0;10;1,2796;0,16;7,37;4,1;43,2;52,7;"south pole stereographic";"ESRI:102021";-2724659,32;1505785,691
"ByersJJ05";10;30;1,2164;0,31;7,47;9,7;39,2;51,1;"south pole stereographic";"ESRI:102021";-2724659,32;1505785,691
"ByersJJ06";0;10;NA;0,31;7,33;15,2;19,4;65,4;"south pole stereographic";"ESRI:102021";-2724072,769;1505992,762
"ByersJJ06";10;20;NA;0,86;7,74;12,3;50,2;37,5;"south pole stereographic";"ESRI:102021";-2724072,769;1505992,762
"ByersJJ07";0;10;NA;0,23;7,48;6,6;7,2;86,2;"south pole stereographic";"ESRI:102021";-2722568,531;1505602,753
"ByersJJ08";65;70;NA;0;7,15;15,6;1,5;82,9;"south pole stereographic";"ESRI:102021";-2722562,465;1505457,865
"ByersJJ08";0;15;NA;0,08;6,85;3,2;6,6;90,2;"south pole stereographic";"ESRI:102021";-2722562,465;1505457,865
"ByersJJ08";15;20;NA;0,08;7,14;1,2;1,7;97,2;"south pole stereographic";"ESRI:102021";-2722562,465;1505457,865
"ByersJJ08";45;65;NA;0,08;6,95;9,6;2,5;87,8;"south pole stereographic";"ESRI:102021";-2722562,465;1505457,865
"ByersJJ08";70;90;NA;0,08;7,24;0,8;10,2;89,1;"south pole stereographic";"ESRI:102021";-2722562,465;1505457,865
"ByersJJ08";20;45;NA;0,08;7,26;0,7;0,5;98,8;"south pole stereographic";"ESRI:102021";-2722562,465;1505457,865
"ByersJJ08";90;95;NA;0,16;7,16;1;1,3;97,7;"south pole stereographic";"ESRI:102021";-2722562,465;1505457,865
"ByersJJ08";95;115;NA;0,16;7,21;0,8;0,4;98,7;"south pole stereographic";"ESRI:102021";-2722562,465;1505457,865
"ByersJJ08";115;205;NA;0,23;6,66;3,3;0,5;96,2;"south pole stereographic";"ESRI:102021";-2722562,465;1505457,865
"ByersJJ09";115;130;NA;0,08;7,71;0,7;0,4;98,8;"south pole stereographic";"ESRI:102021";-2722353,783;1505245,705
"ByersJJ09";35;50;NA;0,16;6,79;0,6;0,6;98,7;"south pole stereographic";"ESRI:102021";-2722353,783;1505245,705
"ByersJJ09";50;80;NA;0,16;7,32;0,8;0,4;98,8;"south pole stereographic";"ESRI:102021";-2722353,783;1505245,705
"ByersJJ09";80;115;NA;0,16;7,51;0,5;1,4;98,1;"south pole stereographic";"ESRI:102021";-2722353,783;1505245,705
"ByersJJ09";0;35;NA;0,23;6,04;0,7;1,3;97,9;"south pole stereographic";"ESRI:102021";-2722353,783;1505245,705
"ByersJJ10";0;30;NA;0,47;7,58;5,3;11,7;83,1;"south pole stereographic";"ESRI:102021";-2724219,697;1505496,463
"ByersJJ10";30;50;NA;0,62;7,91;4,7;3,9;91,3;"south pole stereographic";"ESRI:102021";-2724219,697;1505496,463
"ByersJJ11";23;60;NA;0;7,91;13,5;41,2;45,3;"south pole stereographic";"ESRI:102021";-2721436,775;1508256,347
"ByersJJ11";60;80;NA;0,08;8,29;29;31,6;39,4;"south pole stereographic";"ESRI:102021";-2721436,775;1508256,347
"ByersJJ11";0;23;NA;0,31;7,48;4,5;18,4;77,1;"south pole stereographic";"ESRI:102021";-2721436,775;1508256,347
"ByersJJ12";50;70;NA;0,16;7,82;35;37,5;27,5;"south pole stereographic";"ESRI:102021";-2722409,686;1502160,528
"ByersJJ12";35;50;NA;0,23;7,97;21,7;43,8;34,5;"south pole stereographic";"ESRI:102021";-2722409,686;1502160,528
"ByersJJ12";0;35;NA;0,23;7,56;13,1;25,1;61,8;"south pole stereographic";"ESRI:102021";-2722409,686;1502160,528
"ByersJJ13";0;30;NA;0;7,89;8,6;3,6;87,9;"south pole stereographic";"ESRI:102021";-2719506,276;1510498,973
"ByersJJ13";30;50;NA;0,16;7,76;8,4;6,1;85,5;"south pole stereographic";"ESRI:102021";-2719506,276;1510498,973
"ByersN01";20;25;NA;0,1;6,2;0,8;2,2;97;"south pole stereographic";"ESRI:102021";-2722603,817;1503310,9
"ByersN01";15;20;NA;0,11;5,2;0;0;100;"south pole stereographic";"ESRI:102021";-2722603,817;1503310,9
"ByersN01";25;30;NA;0,15;6,6;0,7;1,8;97,5;"south pole stereographic";"ESRI:102021";-2722603,817;1503310,9
"ByersN01";10;15;NA;0,24;4,6;0,4;1,6;98,1;"south pole stereographic";"ESRI:102021";-2722603,817;1503310,9
"ByersN01";5;10;NA;0,29;4,5;0,7;3,7;95,6;"south pole stereographic";"ESRI:102021";-2722603,817;1503310,9
"ByersN01";30;50;NA;0,33;6,6;0,8;2,9;96,3;"south pole stereographic";"ESRI:102021";-2722603,817;1503310,9
"ByersN01";0;5;NA;0,36;4,6;0,7;2,5;96,9;"south pole stereographic";"ESRI:102021";-2722603,817;1503310,9
"ByersN02";30;50;NA;0,14;6,5;1,9;4,6;93,5;"south pole stereographic";"ESRI:102021";-2722813,688;1503238,157
"ByersN02";25;30;NA;0,15;6,1;1,9;5,2;92,9;"south pole stereographic";"ESRI:102021";-2722813,688;1503238,157
"ByersN02";20;25;NA;0,18;6;1,2;3,3;95,6;"south pole stereographic";"ESRI:102021";-2722813,688;1503238,157
"ByersN02";10;15;NA;0,31;5,8;1,7;9,1;89,2;"south pole stereographic";"ESRI:102021";-2722813,688;1503238,157
"ByersN02";5;10;NA;0,38;5,3;1,6;7,9;90,5;"south pole stereographic";"ESRI:102021";-2722813,688;1503238,157
"ByersN02";15;20;NA;0,38;5,7;1,6;7,4;91;"south pole stereographic";"ESRI:102021";-2722813,688;1503238,157
"ByersN02";0;5;NA;0,49;5;2;9,4;88,7;"south pole stereographic";"ESRI:102021";-2722813,688;1503238,157
"ByersN03";26;39;NA;0,24;8,6;14,6;66,2;19,3;"south pole stereographic";"ESRI:102021";-2724019,279;1503870,872
"ByersN03";12;26;NA;0,31;8,3;24,6;75,3;0,1;"south pole stereographic";"ESRI:102021";-2724019,279;1503870,872
"ByersN03";0;6;NA;0,56;8;17,3;71,5;11,2;"south pole stereographic";"ESRI:102021";-2724019,279;1503870,872
"ByersN03";6;12;NA;0,57;7,8;15,4;84,5;0,1;"south pole stereographic";"ESRI:102021";-2724019,279;1503870,872
"ByersN04";24;31;NA;0,31;8,4;20,7;79,2;0,1;"south pole stereographic";"ESRI:102021";-2724251,935;1503828,486
"ByersN04";0;7;NA;0,47;8,2;28,9;71,1;0;"south pole stereographic";"ESRI:102021";-2724251,935;1503828,486
"ByersN04";17;24;NA;0,54;7,6;20,6;75,1;4,4;"south pole stereographic";"ESRI:102021";-2724251,935;1503828,486
"ByersN04";7;17;NA;0,56;7,7;25,2;74,8;0;"south pole stereographic";"ESRI:102021";-2724251,935;1503828,486
"ByersN04";31;39;NA;0,58;8,1;21,9;77,2;1;"south pole stereographic";"ESRI:102021";-2724251,935;1503828,486
"ByersN05";0;2;NA;0,48;7,8;16,8;63;20,2;"south pole stereographic";"ESRI:102021";-2724457,001;1503795,738
"ByersN05";2;32;NA;0,74;7,9;31,1;68,9;0;"south pole stereographic";"ESRI:102021";-2724457,001;1503795,738
"ByersN05";32;38;NA;0,75;8,1;28,1;69,1;2,8;"south pole stereographic";"ESRI:102021";-2724457,001;1503795,738
"ByersN06";20;30;NA;0,3;8,2;8,6;21,5;69,9;"south pole stereographic";"ESRI:102021";-2724483,012;1504889,654
"ByersN06";15;20;NA;0,31;8,3;14,6;47,2;38,2;"south pole stereographic";"ESRI:102021";-2724483,012;1504889,654
